,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
147,I2,PREV_INS_CHANC_ KB-54-67,TEC-INS,MCHA001,MCHA001I2,70,Mantenimiento sist lubricacion 2000H,TEC-INS,PM01,2.0,4.0,MCHA001I270
148,I2,PREV_INS_CHANC_ KB-54-67,TEC-INS,MCHA001,MCHA001I2,80,Contrastacion y/o ajuste 2000H,TEC-INS,PM01,2.0,2.5,MCHA001I280
149,I2,PREV_INS_CHANC_ KB-54-67,TEC-INS,MCHA001,MCHA001I2,90,Mantenimiento sist hidraulico 2000H,TEC-INS,PM01,2.0,1.0,MCHA001I290
150,I2,PREV_INS_CHANC_ KB-54-67,TEC-INS,MCHA001,MCHA001I2,100,Contrastacion y/o ajuste de instr 2000H,TEC-INS,PM01,2.0,0.5,MCHA001I2100
151,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,10,Monitoreo de vibracion 330H,TEC-PRED,PM01,1.0,1.0,MCHA001P110
152,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,20,Monitoreo de termografia 330H,TEC-PRED,PM01,1.0,0.5,MCHA001P120
153,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,30,Analisis vibraciones rodamientos 330H,TEC-PRED,PM01,2.0,0.5,MCHA001P130
154,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,40,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P140
155,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,50,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P150
156,P1,PRED_CON_CHANC_ KB-54-67,TEC-PRED,MCHA001,MCHA001P1,60,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P160
157,M1,INSP_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M1,10,Inspeccion general alimentador 330H,TEC-MEC,PM01,2.0,1.3,MALI001M110
158,M1,INSP_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M1,20,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,2.5,MALI001M120
159,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,10,Cambio de correas sist motriz 4000H,TEC-MEC,PM01,2.0,3.0,MALI001M210
160,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,20,Inspeccion de eje cardanico 660H,TEC-MEC,PM01,2.0,1.0,MALI001M220
161,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,30,Ajuste desplazamiento eje cardan 4000H,TEC-MEC,PM01,2.0,3.0,MALI001M230
162,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,40,Cambio de eje cardan 8000H,TEC-MEC,PM01,2.0,2.5,MALI001M240
163,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,50,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MALI001M250
164,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,60,Cambio de barras Grizzly Bars 4000H,TEC-MEC,PM01,3.0,6.0,MALI001M260
165,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,70,Cambio revestimiento cross beams 8000H,TEC-MEC,PM01,2.0,3.0,MALI001M270
166,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,80,Cambio revestimientos de bastidor 4000H,TEC-MEC,PM01,4.0,4.0,MALI001M280
167,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,90,Verificacion ajuste de bastidores 1000H,TEC-MEC,PM01,1.0,2.0,MALI001M290
168,M2,PREV_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M2,100,Mtto general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MALI001M2100
169,M3,LUBR_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M3,10,Lubricacion rodm eje accionamiento 1000H,TEC-MEC,PM01,2.0,3.0,MALI001M310
170,M3,LUBR_MEC_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-MEC,MALI001,MALI001M3,20,Lubricacion de eje cardan 4000H,TEC-MEC,PM01,1.0,2.0,MALI001M320
171,E1,INSP_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E1,10,Insp panel de control y conexiones 1M,TEC-ELE,PM01,2.0,0.5,MALI001E110
172,E1,INSP_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E1,20,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,2.0,MALI001E120
173,E2,PREV_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,2.0,MALI001E210
174,E2,PREV_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E2,20,Mantenimiento de botonera 1000H,TEC-ELE,PM01,2.0,0.5,MALI001E220
175,E2,PREV_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E2,30,Mantenimiento de panel de control 1000H,TEC-ELE,PM01,2.0,1.0,MALI001E230
176,E2,PREV_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E2,40,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI001E240
177,E2,PREV_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E2,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,8.0,MALI001E250
178,E3,LUBR_ELE_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-ELE,MALI001,MALI001E3,10,Lubricacion de motor 10000H,TEC-ELE,PM01,2.0,0.5,MALI001E310
179,I1,INSP_INS_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-INS,MALI001,MALI001I1,10,Inspeccion de instrumentos 1M,TEC-INS,PM01,2.0,0.5,MALI001I110
180,I2,PREV_INS_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-INS,MALI001,MALI001I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.5,MALI001I210
181,I2,PREV_INS_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-INS,MALI001,MALI001I2,20,Calibracion de transmisores 4000H,TEC-INS,PM01,2.0,1.0,MALI001I220
182,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,10,Monitoreo de vibracion de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI001P110
183,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,20,Monitoreo de termografia de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI001P120
184,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,30,Alineamiento de fajas y poleas 4000H,TEC-PRED,PM01,2.0,3.0,MALI001P130
185,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,40,Monitoreo temp eje accionamiento 330H,TEC-PRED,PM01,1.0,1.5,MALI001P140
186,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,50,Monitoreo temperatura de excitador 330H,TEC-PRED,PM01,1.0,1.0,MALI001P150
187,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,60,Inspeccion de desgaste de barras 1000H,TEC-PRED,PM01,3.0,3.0,MALI001P160
188,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,70,Inspeccion de desgaste de plancha 1000H,TEC-PRED,PM01,2.0,4.0,MALI001P170
189,P1,PRED_CON_ALIME_ 2.1x4.8 SCHENCK GRIZZLY,TEC-PRED,MALI001,MALI001P1,80,Inspeccion mayor de bastidor 4000H,TEC-PRED,PM01,4.0,4.0,MALI001P180
190,M1,INSP_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M1,10,"Insp resorte, amortiguador bastidor 330H",TEC-MEC,PM01,2.0,1.5,MALI002M110
191,M1,INSP_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M1,20,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,4.0,MALI002M120
192,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,10,Ajuste desplazamiento eje cardan 4000H,TEC-MEC,PM01,2.0,4.0,MALI002M210
193,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,20,Cambio de eje cardan 8000H,TEC-MEC,PM01,2.0,2.5,MALI002M220
194,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,30,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MALI002M230
195,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,40,Cambio sellos contrapolvo bastidor 2000H,TEC-MEC,PM01,2.0,2.0,MALI002M240
196,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,50,Verificacion de ajuste bastidores 1000H,TEC-MEC,PM01,2.0,2.0,MALI002M250
197,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,60,Mtto general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MALI002M260
198,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,70,Mtto general paneles revestidos 4000H,TEC-MEC,PM01,2.0,16.5,MALI002M270
199,M2,PREV_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M2,80,Mtto general bastidor 8000H,TEC-MEC,PM01,2.0,6.0,MALI002M280
200,M3,LUBR_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M3,10,Lubricacion rodm eje accionamiento 4000H,TEC-MEC,PM01,2.0,3.0,MALI002M310
201,M3,LUBR_MEC_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-MEC,MALI002,MALI002M3,20,Lubricacion de eje cardan 4000H,TEC-MEC,PM01,1.0,2.0,MALI002M320
202,E1,INSP_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E1,10,Inspeccion general del motor 2S,TEC-ELE,PM01,2.0,1.0,MALI002E110
203,E1,INSP_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E1,20,Insp panel de control y caja conex 3M,TEC-ELE,PM01,2.0,0.5,MALI002E120
204,E1,INSP_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MALI002E130
205,E2,PREV_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E2,10,Mantenimiento menor de motor 2000H,TEC-ELE,PM01,2.0,2.0,MALI002E210
206,E2,PREV_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E2,20,Mantenimiento botonera 4000H,TEC-ELE,PM01,2.0,0.5,MALI002E220
207,E2,PREV_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E2,30,Mantenimiento panel de control 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E230
208,E2,PREV_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E2,40,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E240
209,E2,PREV_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E2,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MALI002E250
210,E3,LUBR_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E3,10,Lubricacion de motor 8000H,TEC-ELE,PM01,2.0,0.5,MALI002E310
211,E3,LUBR_ELE_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-ELE,MALI002,MALI002E3,20,Lubricacion de motor 10000H,TEC-ELE,PM01,2.0,0.5,MALI002E320
212,I1,INSP_INS_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-INS,MALI002,MALI002I1,10,Inspeccion de instrumentos 1M,TEC-INS,PM01,2.0,0.5,MALI002I110
213,I2,PREV_INS_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-INS,MALI002,MALI002I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MALI002I210
214,I2,PREV_INS_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-INS,MALI002,MALI002I2,20,Contrastacion y ajuste transmisor 4000H,TEC-INS,PM01,2.0,1.0,MALI002I220
215,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,10,Monitoreo de vibracion motor 330H,TEC-PRED,PM01,2.0,0.5,MALI002P110
216,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,20,Monitoreo termografia motor 330H,TEC-PRED,PM01,2.0,0.5,MALI002P120
217,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,30,Monitoreo temp eje accionamiento 330H,TEC-PRED,PM01,1.0,1.5,MALI002P130
218,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,40,Monitoreo temperatura de excitador 330H,TEC-PRED,PM01,1.0,1.0,MALI002P140
219,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,50,Inspeccion de desgaste de plancha 1000H,TEC-PRED,PM01,2.0,4.0,MALI002P150
220,P1,PRED_CON_ALIME_ 3x4x4.8 SCHENCK DIVERG,TEC-PRED,MALI002,MALI002P1,60,Inspeccion mayor de bastidor 4000H,TEC-PRED,PM01,4.0,4.0,MALI002P160
221,M1,INSP_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M1,10,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,2.3,MALI003M110
222,M1,INSP_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M1,20,Inspeccion general alimentador 2000H,TEC-MEC,PM01,2.0,4.0,MALI003M120
223,M1,INSP_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M1,30,Inspeccion general alimentador 4000H,TEC-MEC,PM01,2.0,5.0,MALI003M130
224,M2,PREV_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M2,10,Cambio de aceite reductor 4000H,TEC-MEC,PM01,2.0,3.0,MALI003M210
225,M3,LUBR_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M3,10,Lubricacion apoyos del eje motriz  660H,TEC-MEC,PM01,2.0,0.3,MALI003M310
226,M3,LUBR_MEC_ALIME_ AF572-MN8800 -50hp,TEC-MEC,MALI003,MALI003M3,20,Cambio de grasa apoyos eje motriz  4000H,TEC-MEC,PM01,2.0,2.0,MALI003M320
227,E1,INSP_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E1,10,"Insp panel de control, caja conex 3M",TEC-ELE,PM01,2.0,0.5,MALI003E110
228,E1,INSP_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E1,20,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,2.0,MALI003E120
229,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,10,Mantenimiento menor de motor 2000H,TEC-ELE,PM01,2.0,2.0,MALI003E210
230,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,20,Mtto Prev variador de velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MALI003E220
231,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,30,Mantenimiento botonera de campo 2000H,TEC-ELE,PM01,2.0,0.5,MALI003E230
232,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,40,Mantenimiento panel de control 4000H,TEC-ELE,PM01,2.0,1.0,MALI003E240
233,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,50,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI003E250
234,E2,PREV_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E2,60,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MALI003E260
235,E3,LUBR_ELE_ALIME_ AF572-MN8800 -50hp,TEC-ELE,MALI003,MALI003E3,10,Lubricacion de motor 8000H,TEC-ELE,PM01,2.0,0.5,MALI003E310
236,I1,INSP_INS_ALIME_ AF572-MN8800 -50hp,TEC-INS,MALI003,MALI003I1,10,Insp estado de componentes 1M,TEC-INS,PM01,1.0,1.0,MALI003I110
237,I2,PREV_INS_ALIME_ AF572-MN8800 -50hp,TEC-INS,MALI003,MALI003I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.5,MALI003I210
238,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,10,Medicion de aislamiento motor 4000H,TEC-PRED,PM01,2.0,1.5,MALI003P110
239,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,20,Monitoreo de vibracion de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI003P120
240,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,30,Monitoreo de termografia de motor 330H,TEC-PRED,PM01,2.0,3.0,MALI003P130
241,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,40,Monit condicion vibracion reductor 330H,TEC-PRED,PM01,2.0,0.5,MALI003P140
242,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,50,Monit cond ultrasonido eje motriz 4000H,TEC-PRED,PM01,2.0,2.0,MALI003P150
243,P1,PRED_CON_ALIME_ AF572-MN8800 -50hp,TEC-PRED,MALI003,MALI003P1,60,Medicion de desgaste de rodillos 660H,TEC-PRED,PM01,2.0,2.0,MALI003P160
