,Asset tag,Cod sap,WBS_1_EN,WBS_2_EN,WBS_3_EN,Responsable,Hour day,key_system,System,key_component,Component,key_dutie,Primary task,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
264,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-05,Verificación piezas corredizas eje,"Ubicarse en las piezas corredizas ubicadas en la parte superior e inferior de la válvula, con un llave constatar que los cuatro pernos que la forman este bien ajustados.",PREV,TEC-MEC,DET,2.0,2,330.0,H,2021-04-01,4.0,330H
265,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-06,Verificación guarda válvula dardo,Cambiarla de ser necesario.,INSP,TEC-MEC,MAR,2.0,1,2000.0,H,2021-04-01,2.0,2000H
266,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-07,Verifica sellado válvulas dardo,"Ubicado en la base de la válvula, extender y retraer el pistón del cilindro neumático, constatar que el cierre sea hermético.",PREV,TEC-MEC,DET,2.0,2,2000.0,H,2021-04-01,4.0,2000H
267,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-08,Verifica pernos cilindr valv dardo,"Limpiar las cabezas hexagonales de los pernos, con torquímetro constatar el ajuste determinado por el fabricante.",PREV,TEC-MEC,DET,2.0,1,660.0,H,2021-04-01,2.0,660H
268,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-09,Cambio asiento válvula dardo,"Verificar que la válvula este bloqueada, el dispositivo de seguridad trabando el recorrido del cilindro neumático. Abrir un espacio en el puente retirando el piso, bajar una escalera al fondo de la celda, soltar los pernos de fijación del asiento a al estructura de la celda, retirar el asiento, por medio de eslingas y grilletes sacarlo de la celda por el espacio del puente, traer nuevo asiento y posicionarlo, colocar pernos en todo su perímetro, verificar el ajuste correcto con un torquímetro a 40 Nm, proteger los pernos con wear resistant compound, retirar escalera, retirar dispositivo de seguridad y colocar el piso al puente de la celda.",PREV,TEC-MEC,DET,8.0,4,8000.0,H,2021-04-01,32.0,8000H
269,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-10,Cambio válvula dardo d celda,"Verificar que la válvula este bloqueada, el dispositivo de seguridad trabando el recorrido del cilindro neumático. Abrir un espacio en el puente retirando el piso, bajar una escalera al fondo de la celda, soltar los pernos que sujetan el eje con el dardo, retirar el dardo y sujetarlo con una eslinga, con puente grúa retirar el componente y traer el nuevo al interior de la celda, posicionar el dardo nuevo y colocar todos sus pernos a un torque de 225 Nm, retirar escalera, retirar dispositivo de seguridad y colocar el piso al puente de la celda.",PREV,TEC-MEC,DET,8.0,4,8000.0,H,2021-04-01,32.0,8000H
270,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-11,Camb cilindro neum válvula dardo,"Retirar elementos de control neumático como el FRL, soltar los pernos de la base del cilindro, realizar maniobra de izaje en el cilindro, retirar pin y anillos de sujeción de la junta fork, retirar con el puente grúa y traer el nuevo cilindro, posicionar en la parte superior de la guarda, colocar los pernos de fijaciones entre ambos elementos, verificar el torque de los pernos, colocar elementos de control neumático.",PREV,TEC-MEC,DET,8.0,4,8000.0,H,2021-04-01,32.0,8000H
271,2244-FC-231,10016642,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-FC-231|02,,2244-FC-231|02-02,Válvula tipo dardo,2244-FC-231|02-02-12,Cambio eje válvula tipo dardo,"Verificar que el cilindro neumático este retirado, abrir parte lateral de la guarda, soltar pieza corrediza en la base de la guarda de la válvula, ubicarse en el fondo de la celda, soltar pieza corrediza del fondo, soltar y retirar pernos de fijación con el dardo, colocar grillete y eslinga en la junta fork en la parte superior del eje, retirar por medio de puente grúa así como traer el nuevo eje, posicionarlo sobre el dardo en el donde de la celda, colocar pernos de fijación, colocar piezas corredizas tanto en la parte superior e inferior del eje, posicionar cilindro en su posición de montaje, colocar junta fork con el eje del cilindro mediante el pin y anillos de sujeción, tapar guarda de válvula dardo.",PREV,TEC-MEC,DET,8.0,4,8000.0,H,2021-04-01,32.0,8000H
272,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|01,,2244-PU-215|01-03,Poleas y fajas,2244-PU-215|01-03-01,Cambio de fajas de bomba,"Destensar pernos de base del motor, retirar fajas, colocar fajas nuevas, regular tensión de fajas a través de los pernos de la base del motor.",PREV,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
273,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-01,Caja de rodamientos,2244-PU-215|02-01-04,Lubricación de rodamientos de bomba,"Utilizar para su lubricación una grasa de grado NLGI 3 - SKF LGMT3, 0.48kg.",LUBR,TEC-MEC,DET,0.5,1,660.0,H,2021-04-01,0.5,660H
274,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-02,Eje,2244-PU-215|02-02-01,Cambio de manguito de eje de bomba,"Desmontar el impulsor, retirar manguito y junta desgastado, comprobar medidas de manguito nuevo, montar en el eje con junta nueva, montar impulsor.",PREV,TEC-MEC,DET,0.5,2,4000.0,H,2021-04-01,1.0,4000H
275,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-02,Eje,2244-PU-215|02-02-02,Inspección de eje de bomba,"Desmontar el eje del equipo, verificar con la ayuda de reloj comparador ovalicidad, conicidad y desgaste especialmente en zonas de apoyo de rodamientos y sellos. De presentar desgaste en el eje, recuperar la medida por medio de camisetas o bujes de desgaste.",INSP,TEC-MEC,DET,5.0,2,8000.0,H,2021-04-01,10.0,8000H
276,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-03,Carcasa,2244-PU-215|02-03-01,Inspección de carcasa de bomba,"Verificar ajuste de pernos de carcasa y ajustar de ser necesario, inspeccionar fugas en lado succión y lado de descarga, cambiar empaque de ser necesario.",INSP,TEC-MEC,MAR,4.0,2,660.0,H,2021-04-01,8.0,660H
277,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-03,Carcasa,2244-PU-215|02-03-02,Mantenimiento de carcasa de bomba,"Limpiar la parte externa del equipo, arenar y/o pintar la bomba para evitar corrosión y desgastes externos.",PREV,TEC-MEC,DET,5.0,2,8000.0,H,2021-04-01,10.0,8000H
278,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-03,Carcasa,2244-PU-215|02-03-03,Cambio de revestimiento de carcasa,"Desmontar la voluta, retirar los pernos de unión de la carcasa, retirar eje e impulsor, retirar pernos de sujeción de revestimiento, cambiar forros, ajustar forros nuevos, montar eje e impulsor, armar la carcasa, montar la voluta.",PREV,TEC-MEC,DET,4.0,3,4000.0,H,2021-04-01,12.0,4000H
279,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-04,Impulsor,2244-PU-215|02-04-01,Cambio de impulsor de bomba,"Desmontar en la carcasa el lado de la succión para tener acceso al impulsor, determinar el estado del impulsor (desgaste y/o corrosión), desmontar el impulsor del eje, verificar el desgaste en el eje, verificar el anillo de desgaste, montar el nuevo impulsor, regular la holgura entre carcaza e impulsor, torquear el perno de ajuste del impulsor, inspección y reemplazo de las empaquetaduras, torquear pernos de la carcasa (ajustar los pernos en cruz).",PREV,TEC-MEC,DET,3.0,3,4000.0,H,2021-04-01,9.0,4000H
280,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-05,Expulsor,2244-PU-215|02-05-01,Cambio de expulsor de bomba,"Desmontar en la carcasa el lado de la succión para tener acceso al expulsor, determinar el estado del expulsor (desgaste y/o corrosión), desmontar el impulsor del eje, verificar el desgaste en el eje, verificar el anillo de desgaste, montar el nuevo impulsor, regular la holgura entre carcaza e expulsor, torquear el perno de ajuste del impulsor.",PREV,TEC-MEC,DET,3.0,3,4000.0,H,2021-04-01,9.0,4000H
281,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-06,Sello prensaestopa,2244-PU-215|02-06-01,Inspección de sellos de bomba,"Verificar nivel de goteo en lado prensaestopas, de haber un flujo excesivo en la zona de sello ajustar prensaestopas, de haber goteo inferior a la condición normal de operación liberar los pernos de prensaestopas, verificar temperatura en la zona, de presentar sobrecalentamiento realizar cambio de estopas.",INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
282,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-06,Sello prensaestopa,2244-PU-215|02-06-02,Cambio ajuste prensoestopa bomba,"Desmontar prensa estopa y extraer los sellos (estopas/cuerda grafitada), extraer del anillo difusor, preparar los sellos para cambio (determinar correctamente la longitud y realizar los cortes de los mismos en diagonal para lograr un mejor sellado), montar los sellos y el anillo difusor (tener en cuenta la posición del anillo difusor pues este debe de quedar a la altura del punto de lubricación con agua), montar la prensa estopa y ajustar los pernos hasta lograr un punto de goteo adecuado (este cantidad de goteo depende del diámetro del eje).",PREV,TEC-MEC,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
283,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-07,Elementos de unión,2244-PU-215|02-07-01,Camb elementos de unión de bomba,"Cambiar los elementos de unión como pernos, chavetas, pasadores, etc. De presentarse estiramiento, o deformación por esfuerzos de compresión, tracción o cizallamiento.",PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
284,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-01,Insp y limp obstruc. cortad no ajus,Inspección y limpieza de obstrucciones del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
285,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-02,Verif desgast cortador no ajustable,Verificación del desgaste del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
286,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-03,Verific. cond recubrimiento d goma,Verificación de condición del recubrimiento de goma del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
287,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-04,Verificación condición d cuchillas,Verificación de condición del cuchillas.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
288,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-05,Insp ingreso y descarg d muestreadr,Inspección del ingreso y descarga del muestreador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
289,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-01,Cortador no ajustable,2244-SA-207|01-01-06,Camb cuchills cortador no ajustabl,Cambio de cuchillas.,PREV,TEC-MEC,DET,3.0,2,6.0,M,2021-04-01,6.0,6M
290,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-02,Cortador ajustable,2244-SA-207|01-02-01,Insp y limp obstruc. d cortad ajust,Inspección y limpieza de obstrucciones del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
291,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-02,Cortador ajustable,2244-SA-207|01-02-02,Verific desgaste cortador ajustable,Verificación del desgaste del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
292,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-02,Cortador ajustable,2244-SA-207|01-02-03,Verific cond d recubrimiento d goma,Verificación de condición del recubrimiento de goma del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
293,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-02,Cortador ajustable,2244-SA-207|01-02-04,Verific abertura d cortador ajust.,Verificación de abertura del cortador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
294,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-02,Cortador ajustable,2244-SA-207|01-02-05,Camb cuchillas cortador ajustable,Cambio de cuchillas.,PREV,TEC-MEC,DET,3.0,2,6.0,M,2021-04-01,6.0,6M
295,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-01,Insp y limp obstruc d muestreador,Inspección y limpieza de obstrucciones del muestreador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
296,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-02,Insp estado pintura d cuerpo princ.,Inspección del estado de pintura.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
297,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-03,Verif. cond d recubrimiento de goma,Verificación de condición del recubrimiento de goma del muestreador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
298,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-04,Verif. cond bridas entrada y salida,Verificación de condición de las bridas de entrada y salida del muestreador.,INSP,TEC-MEC,DET,0.25,2,1.0,M,2021-04-01,0.5,1M
299,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-05,Mtto general d muestreador,Mantenimiento general del muestreador.,PREV,TEC-MEC,DET,4.0,2,1.0,A,2021-04-01,8.0,1A
300,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-06,Camb recubrimien goma y/o cubierts,Cambio de recubrimiento de goma y/o cubiertas.,PREV,TEC-MEC,DET,4.0,2,1.0,A,2021-04-01,8.0,1A
301,2244-SA-207,10017189,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-SA-207|01,,2244-SA-207|01-03,Cuerpo principal,2244-SA-207|01-03-07,Camb junts bridas entrada y salida,Cambio de juntas de bridas de entrada y salida del muestreador.,PREV,TEC-MEC,DET,2.0,2,1.0,A,2021-04-01,4.0,1A
302,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-01,Sistema de alimentación/ distribución de pulpa,2246-FC-241|01-01-01,Insp el interior del distribuidor,"Soltar las juntas vitaulicas del segmento de tubería antes del distribuidor, retirar segmento con maniobra de izaje, revisar el interior del distribuidor y limpiarlo con abundante agua a presión.",INSP,TEC-MEC,DET,3.0,2,4000.0,H,2021-04-01,6.0,4000H
303,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-01,Sistema de alimentación/ distribución de pulpa,2246-FC-241|01-01-02,Cambio de válvula cuchilla,"Soltar juntas rápidas que están alrededor de la valvula,colocar maniobra de izaje en válvula, retirar válvula cuchilla, cambiar sellos de juntas en las tuberías, instalar válvula nueva, colocar juntas rápidas de nuevo en las tuberías.",PREV,TEC-MEC,MAR,3.0,2,4000.0,H,2021-04-01,6.0,4000H
304,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-01,Sistema de alimentación/ distribución de pulpa,2246-FC-241|01-01-03,Cambio cuchilla en válvula-taller,"Soltar los pernos de fijación en la carcasa de la válvula que sujetan la cuchilla, retirar cuchilla de la carcasa, limpiar oxido de carcasa, instalar cuchilla nueva, ajustar pernos de fijación a torque determinado por el fabricante.",PREV,TEC-MEC,MAR,2.5,2,6000.0,H,2021-04-01,5.0,6000H
305,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-01,Sistema de alimentación/ distribución de pulpa,2246-FC-241|01-01-04,Inspección de tuberías flexibles,"Midiendo la resistencia entre los dos finales de la tubería, mayores a 1000 ohmios es necesidad de cambio.",INSP,TEC-MEC,MAR,1.5,1,1000.0,H,2021-04-01,1.5,1000H
306,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-01,Sistema de alimentación/ distribución de pulpa,2246-FC-241|01-01-05,Cambio de tuberías flexibles,"Bloquear válvula cuchilla de ese segmento, retirar juntas rápida de ambos costados de la tubería flexible, colocar maniobra de izaje en tubería, retirarla fuera del área, posicionar tubería nueva, colocar juntas rápidas de nuevo en entre tubería.",PREV,TEC-MEC,MAR,3.0,1,4000.0,H,2021-04-01,3.0,4000H
307,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-02,Sistema de alimentación de aire,2246-FC-241|01-02-01,Inspección de líneas de aire,"Bloquear el downcomer a intervenir, separar las conexiones laterales de la tubería de aire, revisar el interior de las tubería y limpiar si es necesario, instalar los acople de las líneas de aire, revisar las demás conexiones de aire.",INSP,TEC-MEC,DET,2.0,1,6000.0,H,2021-04-01,2.0,6000H
308,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-02,Sistema de alimentación de aire,2246-FC-241|01-02-02,Cambio de filtro de aire,"Colocar una maniobra de retención en el filtro, soltar los pernos de las bridas en ambos extremos del filtro, levantar y retirar el filtro, posicionar filtro nuevo en su lugar de montaje, colocar pernos entre bridas, retirar maniobra de izaje.",PREV,TEC-MEC,DET,3.5,2,6000.0,H,2021-04-01,7.0,6000H
309,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-03,Sistema de lavado de burbujas,2246-FC-241|01-03-01,Limpieza bandejas de agua de lavado,"Desde el nivel del puente de la celda conectar una manguera a presión a un punto de la planta para suministro de agua, lanzar fuertes chorros a las bandejas para eliminar cualquier residuo en su plataforma, desconectar manguera de agua.",INSP,TEC-MEC,MAR,1.5,1,660.0,H,2021-04-01,1.5,660H
310,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-03,Sistema de lavado de burbujas,2246-FC-241|01-03-02,Limpieza spray de agua de lavado,"Desenrosacar cada spray y verificar el estado, limpiar el interior del spray de cualquier partícula, colocar nuevamente el spray en la tubería principal.",INSP,TEC-MEC,MAR,2.0,2,1000.0,H,2021-04-01,4.0,1000H
311,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-03,Sistema de lavado de burbujas,2246-FC-241|01-03-03,Limp tubería princ o distribuidor,"Soltar las juntas vitaulicas del segmento de tubería antes del distribuidor, retirar segmento con maniobra de izaje, revisar el interior del distribuidor y limpiarlo con abundante agua a presión.",INSP,TEC-MEC,MAR,3.5,2,4000.0,H,2021-04-01,7.0,4000H
312,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-04,Tubos de descenso,2246-FC-241|01-04-01,Cambio lentes pulpa tubos descenso,"Bloquear válvula cuchilla de downcomer, remover la abrazadera de liberación rápida 150nb, arrastrar el anillo de goma hacia abajo hasta que descanse en la cima del downcomer, rotar la tubería flexible dejando libre el downcomer, retirar manualmente el lente y poner el área determinada, colocar en posición el nuevo lente, colocar tubería en posición y colocar la junta rápida entre tuberías.",PREV,TEC-MEC,DET,3.0,2,9000.0,H,2021-04-01,6.0,9000H
313,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-04,Tubos de descenso,2246-FC-241|01-04-02,Insp lentes pulpa tubos descenso,"Bloquear válvula cuchilla de downcomer, remover la abrazadera de liberación rápida 150nb, arrastrar el anillo de goma hacia abajo hasta que descanse en la cima del downcomer, rotar la tubería flexible dejando libre el downcomer, retirar los lentes de pulpa, retirar cualquier objeto o partícula y lavar, inspeccionar la superficie cerámica por fisuras, colocar lente de nuevo, colocar tubería flexible, colocar abrazadera de tubería.",INSP,TEC-MEC,MAR,2.0,1,660.0,H,2021-04-01,2.0,660H
314,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-04,Tubos de descenso,2246-FC-241|01-04-03,Cambio tubos de descenso,"Loquear válvula cuchilla de downcomer, remover la abrazadera de liberación rápida 150nb, arrastrar el anillo de goma hacia abajo hasta que descanse en la cima del downcomer, quitar los penos de fijación al piso de la celda, retirar tubo de descenso y traer uno nuevo, colocar en su posición y ajustar pernos de base, mover y colocar nuevamente junta de tubería flexible.",PREV,TEC-MEC,DET,3.0,2,9000.0,H,2021-04-01,6.0,9000H
315,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-04,Tubos de descenso,2246-FC-241|01-04-04,Insp válvula asiento tubería aire,"Bloquear el downcomer al intervenir, liberar el acople flexible del manifold de aire, inspeccionar el interior de la válvula, verificar la goma al interior de la válvula, limpiar con agua a alta presión, colocar válvula en su posición nuevamente, desbloquear downcomer.",INSP,TEC-MEC,MAR,1.5,1,1000.0,H,2021-04-01,1.5,1000H
316,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-04,Tubos de descenso,2246-FC-241|01-04-05,Cambio de válvula de asiento,"Bloquear el downcomer al intervenir, liberar el juntas rápidas en el manifold de aire, retirar pernos de válvula de asiento, retirarla, colocar nueva válvula y ajustar sus pernos a torque requerido por fabricante. colocar juntas rápidas entre tuberías.",PREV,TEC-MEC,DET,2.0,2,6000.0,H,2021-04-01,4.0,6000H
317,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-05,Válvula tipo dardo,2246-FC-241|01-05-01,Insp presión aire frl cilin v.dardo,Visualmente constatar el dial del FRL que se encuentre en la presión indicada para el funcionamiento del cilindro de doble efecto.,PREV,TEC-MEC,DET,0.5,2,330.0,H,2021-04-01,1.0,330H
318,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-05,Válvula tipo dardo,2246-FC-241|01-05-02,Insp mang de aire cilind valv dardo,"Observar cualquier grieta o fisura en la manguera, así como cualquier ruido que indique una perdida de presión.",INSP,TEC-MEC,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
319,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-05,Válvula tipo dardo,2246-FC-241|01-05-03,Insp ajust brazos sujec eje v.dardo,Determinar el estado de los brazos con un análisis por liquido penetrante para determinar su cambio.,INSP,TEC-MEC,DET,1.0,2,330.0,H,2021-04-01,2.0,330H
320,2246-FC-241,10016621,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-FC-241|01,,2246-FC-241|01-05,Válvula tipo dardo,2246-FC-241|01-05-04,Insp junta fork valv dardo d celda,"Determinar el estado de la junta fork con un análisis por liquido penetrante para determinar su cambio, siendo una parte muy importante para la unión del cilindro neumático con el eje de la válvula dardo.",INSP,TEC-MEC,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
