,Asset tag,Cod sap,WBS_1_EN,WBS_2_EN,WBS_3_EN,Responsable,Hour day,key_system,System,key_component,Component,key_dutie,Primary task,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
89,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|01,,2244-PU-215|01-01,Motor eléctrico,2244-PU-215|01-01-13,Monitoreo de termografía de motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
90,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|01,,2244-PU-215|01-03,Poleas y fajas,2244-PU-215|01-03-02,Alineamiento de fajas de bomba,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
91,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-01,Caja de rodamientos,2244-PU-215|02-01-01,Insp caja de rodamientos de bomba,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
92,2244-PU-215,10016647,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2244-PU-215|02,,2244-PU-215|02-01,Caja de rodamientos,2244-PU-215|02-01-03,Insp vibraciones rodamientos bomba,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
93,2246-PU-277,10016622,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-277|01,,2246-PU-277|01-01,Motor eléctrico,2246-PU-277|01-01-13,Monitoreo de vibración de motor,"Utilizando el colector de vibración realizar las Mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las Mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
94,2246-PU-277,10016622,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-277|01,,2246-PU-277|01-01,Motor eléctrico,2246-PU-277|01-01-14,Monitoreo de termografía de motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
95,2246-PU-277,10016622,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-277|01,,2246-PU-277|01-03,Poleas y fajas,2246-PU-277|01-03-02,Alineamiento de fajas de bomba,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
96,2246-PU-277,10016622,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-277|02,,2246-PU-277|02-01,Caja de rodamientos,2246-PU-277|02-01-01,Insp caja de rodamientos de bomba,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
97,2246-PU-277,10016622,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-277|02,,2246-PU-277|02-01,Caja de rodamientos,2246-PU-277|02-01-03,Insp vibraciones rodamientos bomba,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
98,2246-PU-288,10016623,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-288|01,,2246-PU-288|01-01,Motor eléctrico,2246-PU-288|01-01-03,Monit d vibra temperatura d motor,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,2,1500.0,H,2021-04-01,1.0,1500H
99,2246-PU-288,10016623,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-288|01,,2246-PU-288|01-02,Reductor planetario,2246-PU-288|01-02-03,Monit d vibra y temper d reductor,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
100,2246-PU-288,10016623,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2246-PU-288|02,,2246-PU-288|02-03,Conjunto bomba,2246-PU-288|02-03-02,Monit vibra y temperatura d bomba,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
101,2247-PU-287,10016640,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2247-PU-287|01,,2247-PU-287|01-01,Motor eléctrico,2247-PU-287|01-01-03,Monit d vibra temperatura d motor,Monitoreo de vibración y temperatura.,PRED,TEC-PRD,MAR,0.5,2,1500.0,H,2021-04-01,1.0,1500H
102,2248-PU-225,10016648,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2248-PU-225|01,,2248-PU-225|01-01,Motor eléctrico,2248-PU-225|01-01-10,Monitoreo de vibración de motor,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
103,2248-PU-225,10016648,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2248-PU-225|01,,2248-PU-225|01-01,Motor eléctrico,2248-PU-225|01-01-11,Monitoreo de termografía de motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
104,2248-PU-225,10016648,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2248-PU-225|01,,2248-PU-225|01-03,Poleas y fajas,2248-PU-225|01-03-02,Alineamiento de fajas de bomba,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
105,2248-PU-225,10016648,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2248-PU-225|02,,2248-PU-225|02-01,Caja de rodamientos,2248-PU-225|02-01-01,Insp caja de rodamientos de bomba,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
106,2248-PU-225,10016648,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2248-PU-225|02,,2248-PU-225|02-01,Caja de rodamientos,2248-PU-225|02-01-03,Insp vibraciones rodamientos bomba,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
107,2249-PU-225,,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2249-PU-225|01,,2249-PU-225|01-01,Motor eléctrico,2249-PU-225|01-01-10,Monitoreo de vibración de motor,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
108,2249-PU-225,,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2249-PU-225|01,,2249-PU-225|01-01,Motor eléctrico,2249-PU-225|01-01-11,Monitoreo de termografía de motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
109,2249-PU-225,,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2249-PU-225|01,,2249-PU-225|01-03,Poleas y fajas,2249-PU-225|01-03-02,Alineamiento de fajas de bomba,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
110,2249-PU-225,,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2249-PU-225|02,,2249-PU-225|02-01,Caja de rodamientos,2249-PU-225|02-01-01,Insp caja de rodamientos de bomba,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
111,2249-PU-225,,SULFIDE CONCENTRATOR,CONCENTRATOR,FLOTATION,Johan&Jorge,24,2249-PU-225|02,,2249-PU-225|02-01,Caja de rodamientos,2249-PU-225|02-01-03,Insp vibraciones rodamientos bomba,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
112,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-03,Motor eléctrico molino,2252-ML-202|01-03-04,Monitoreo de vibración motor,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,330.0,H,2021-04-01,1.0,330H
113,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-03,Motor eléctrico molino,2252-ML-202|01-03-05,Monitoreo de termografía motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
114,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-05,Reductor de Velocidad,2252-ML-202|01-05-02,Monit vibración reductor velocidad,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
115,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-05,Reductor de Velocidad,2252-ML-202|01-05-03,Monit termográfico reductor de vel,"Monitorear por medio de imágenes termográficas la condición del reductor en zonas de concentración de temperatura ( rodamientos, sellos, etc.).",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
116,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-05,Reductor de Velocidad,2252-ML-202|01-05-04,Muestreo y análisis de aceite,Determinar el estado de condición del aceite de lubricación del reductor mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
117,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-06,Acople de alta velocidad,2252-ML-202|01-06-04,Alineamiento laser de acople,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
118,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-07,Acople de baja velocidad,2252-ML-202|01-07-04,Alineamiento laser de acople,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
119,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-08,Piñón,2252-ML-202|01-08-05,Monitoreo vibración de apoyos piñón,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
120,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-11,Acople motor inching drive,2252-ML-202|01-11-04,Alineamiento laser acople,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
121,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|01,,2252-ML-202|01-14,"Acople inching drive, reductor",2252-ML-202|01-14-02,Alineamiento laser de acople,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
122,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|04,,2252-ML-202|04-01,Trunnion de carga,2252-ML-202|04-01-03,Monitoreo de vibración del trunnion,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
123,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|04,,2252-ML-202|04-01,Trunnion de carga,2252-ML-202|04-01-04,Monitoreo termografía del trunnion,Monitorear por medio de imágenes termográficas la condición del trunnion en las zonas de concentración de temperatura.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
124,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|04,,2252-ML-202|04-02,Trunnion de descarga,2252-ML-202|04-02-02,Monitoreo de vibración del trunnion,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración.",PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
125,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|04,,2252-ML-202|04-02,Trunnion de descarga,2252-ML-202|04-02-03,Monitoreo termografía de trunnion,Monitorear por medio de imágenes termográficas la condición del trunnion en las zonas de concentración de temperatura.,PRED,TEC-PRD,MAR,1.0,2,330.0,H,2021-04-01,2.0,330H
126,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|05,,2252-ML-202|05-01,Tapa de carga,2252-ML-202|05-01-02,Medición espesores con ultrasonido,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
127,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|05,,2252-ML-202|05-04,Casco,2252-ML-202|05-04-01,Medición espesores con ultrasonido,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
128,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|05,,2252-ML-202|05-06,Tapa de descarga,2252-ML-202|05-06-02,Medir espesores con ultrasonido,"Determinar el desgaste de los liners de la tapa mediante ultrasonido, tomar medidas del espesor de los revestimientos, cambiar si es necesario.",PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
129,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|06,,2252-ML-202|06-02,Sistema de lubricación,2252-ML-202|06-02-03,Muestreo y análisis de aceite,Determinar el estado de condición del aceite del sistema de lubricación mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
130,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|06,,2252-ML-202|06-06,Motor eléctrico bomba de acondicionamiento,2252-ML-202|06-06-11,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
131,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|06,,2252-ML-202|06-06,Motor eléctrico bomba de acondicionamiento,2252-ML-202|06-06-12,Monitoreo de termografía,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
132,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|07,,2252-ML-202|07-01,Motor eléctrico lubricación rodamientos del trunion,2252-ML-202|07-01-11,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
133,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|07,,2252-ML-202|07-01,Motor eléctrico lubricación rodamientos del trunion,2252-ML-202|07-01-12,Monitoreo de termografía,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
134,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|07,,2252-ML-202|07-02,Sistema de lubricación,2252-ML-202|07-02-03,Muestreo y análisis de aceite,Determinar el estado de condición del aceite del sistema de lubricación mediante la toma rutinaria de muestras de aceite para determinar su cambio.,PRED,TEC-PRD,MAR,2.0,2,330.0,H,2021-04-01,4.0,330H
135,2252-ML-202,10016617,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2252-ML-202|08,,2252-ML-202|08-01,Chute de descarga de molino de bolas,2252-ML-202|08-01-02,Medición de revestimientos,Realizar la medición de los revestimientos a través de medición por ultrasonido.,PRED,TEC-PRD,DET,4.0,4,660.0,H,2021-04-01,16.0,660H
136,2253-PU-212,10016620,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2253-PU-212|01,,2253-PU-212|01-01,Motor eléctrico,2253-PU-212|01-01-13,Monitoreo de vibración de motor,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las Mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
137,2253-PU-212,10016620,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2253-PU-212|01,,2253-PU-212|01-01,Motor eléctrico,2253-PU-212|01-01-14,Monitoreo de termografía de motor,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
138,2253-PU-212,10016620,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2253-PU-212|01,,2253-PU-212|01-03,Poleas y fajas,2253-PU-212|01-03-02,Alineamiento de fajas de bomba,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
139,2253-PU-212,10016620,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2253-PU-212|02,,2253-PU-212|02-01,Caja de rodamientos,2253-PU-212|02-01-01,Insp caja de rodamientos de bomba,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
140,2253-PU-212,10016620,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2253-PU-212|02,,2253-PU-212|02-01,Caja de rodamientos,2253-PU-212|02-01-03,Insp vibraciones rodamientos bomba,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
141,2259-PU-237,10016619,SULFIDE CONCENTRATOR,CONCENTRATOR,REGRINDING,Johan&Jorge,24,2259-PU-237|01,,2259-PU-237|01-01,Motor eléctrico,2259-PU-237|01-01-12,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
